yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20001218,0.004423825,1.054962464,14.99792324,1,14.99774539,14.99801453,14.99811409,14.9979294,14.99779231,14.99788457,14.9978857,14.99776102,14.99798978,14.99799052,14.997869,14.99780839,14.99778644,14.99815984,14.99776944,14.99841608,14.9977101,14.99874002,14.99808477,14.99793816,14.99794796,14.99809692,14.99818109,14.99754526,14.99813033,14.99790233,14.99804158,14.99814847,14.99835272,14.99783596,14.99803032,14.99793394,14.99772297,14.99791619,14.99767284,14.99781426,14.99790738,14.99750922,14.99782475,14.99758199,14.99773156,14.99759232,14.99773111,14.9977496,14.997869,14.99823427,14.99788776,14.99822258,14.99807861,14.99784208,14.99776478,14.99769396,14.99780939,14.997869,14.997869,14.99762948,14.997869,14.99794299,14.99765861,14.99800127,14.99841958,14.99788522,14.99720233,14.99792964,14.99790942,14.99764687,14.99809606,14.99823516,14.997869,14.99820742,14.99868135,14.99840397,14.99815214,14.99736053,14.99775631,14.9977089,14.99809853,14.99835339,14.99797363,14.99753905,14.99849725,14.99782339,14.99765008,14.99802906,14.99792097,14.99698291,14.99777044,14.997869,14.9984783,14.99723659,14.99793091,14.99832789,14.99804779,14.99825574,14.9981658,14.9978358,14.99862848,14.99751768,14.99841201,14.99698291
20001219,0.000602369,0.144524922,15.06537976,1,15.065424,15.06504298,15.06527621,15.06536324,15.06531406,15.06536245,15.06534099,15.06531124,15.06522395,15.06533051,15.06538206,15.06536839,15.06525618,15.06520519,15.0652378,15.06556856,15.06513774,15.06576337,15.0650506,15.06520972,15.06529347,15.06562808,15.06493231,15.06573759,15.06512905,15.06496692,15.06504126,15.065474,15.06528389,15.06540479,15.06536934,15.06532847,15.06504002,15.06539021,15.065424,15.0653773,15.0656126,15.06545216,15.06531895,15.06551211,15.0653535,15.06524131,15.06548083,15.06487405,15.06526527,15.06547452,15.06518131,15.06553266,15.06537858,15.06522713,15.06508021,15.06524034,15.0653598,15.06539724,15.06538852,15.06432035,15.06532431,15.06608298,15.06473717,15.06537924,15.0651951,15.06540775,15.06496204,15.06543778,15.06546796,15.06507575,15.06528945,15.06537931,15.06539885,15.06551183,15.06583514,15.06496856,15.06566629,15.06735948,15.06520164,15.06613915,15.06530654,15.06585143,15.06578654,15.06606198,15.06468571,15.06521134,15.06490507,15.06457969,15.06546878,15.06524532,15.0652288,15.065424,15.06536209,15.06514519,15.06635846,15.06555856,15.06542999,15.06588377,15.06601224,15.06570514,15.06517563,15.0653328,15.06651053,15.06524532
20001220,-0.021058863,-5.129387056,14.76537698,1,14.7653423,14.76531187,14.76532474,14.765383,14.76540809,14.76524515,14.76513666,14.76530671,14.76531212,14.76504826,14.76542477,14.76529544,14.76544228,14.76554084,14.7655873,14.76557886,14.76543608,14.76581043,14.76507224,14.76535678,14.76548671,14.76481752,14.76565774,14.76574271,14.76527851,14.76484995,14.76522937,14.765383,14.76606423,14.76528166,14.76544823,14.76541288,14.76506505,14.76536236,14.765383,14.76530557,14.76554009,14.76550536,14.76536288,14.76483485,14.76524837,14.76517998,14.76537145,14.765383,14.765383,14.76568768,14.76521922,14.76532807,14.76527751,14.76540933,14.76542447,14.76546175,14.76535356,14.76535772,14.76541835,14.7651869,14.76535183,14.76558251,14.76544079,14.76547189,14.76507785,14.7653154,14.76508378,14.76523519,14.76529808,14.76521473,14.76587759,14.76531604,14.765383,14.76529439,14.76535534,14.76512785,14.76617918,14.764783,14.76524014,14.76543522,14.7655378,14.7649861,14.76579052,14.76563888,14.76525815,14.76542628,14.7653541,14.765697,14.765383,14.76531483,14.76512772,14.765383,14.76590724,14.7656,14.7652813,14.76623222,14.76547707,14.76399746,14.765858,14.76572348,14.76532689,14.76529228,14.76565967,14.76531483
20001221,0.003471075,0.838545778,14.39716159,1,14.39692398,14.39684459,14.39701609,14.39727887,14.396951,14.396951,14.39690273,14.39699177,14.39712411,14.3974227,14.396951,14.39689618,14.39700629,14.39744349,14.39734617,14.39720058,14.39698705,14.39812163,14.39747455,14.3971707,14.396951,14.396951,14.39713376,14.39799578,14.39738909,14.39689027,14.39701157,14.39731951,14.3971441,14.39693473,14.3971042,14.39707588,14.39704056,14.3968697,14.39704677,14.39706631,14.39738359,14.39720829,14.39697108,14.396951,14.39705196,14.39679367,14.39664372,14.39749108,14.39710725,14.396951,14.39738111,14.39706025,14.39791606,14.39709178,14.39703446,14.39714428,14.396951,14.39692438,14.39691552,14.39750051,14.39688886,14.39711386,14.39708029,14.39745322,14.39702996,14.39676568,14.39727885,14.39668299,14.3970352,14.39711648,14.39674839,14.396951,14.39692592,14.39741803,14.39692341,14.39690696,14.39732962,14.396951,14.39746727,14.396951,14.39671515,14.39800379,14.39755558,14.39718412,14.39707431,14.39738103,14.39755885,14.39636105,14.39680857,14.39799711,14.3974333,14.39576052,14.39760035,14.39689555,14.39742719,14.39756653,14.39711693,14.39753301,14.39784339,14.39712724,14.3973962,14.39719474,14.39820849,14.39799711
20001222,0.025224623,6.05355105,14.98067329,1,14.98042503,14.9803474,14.98048217,14.98076152,14.98078766,14.98073857,14.98046874,14.98078402,14.98074659,14.98061559,14.98074395,14.980708,14.98072513,14.98062376,14.98089086,14.98063092,14.98081655,14.98005631,14.98062439,14.98071335,14.98026024,14.98067983,14.98075882,14.980958,14.98051962,14.98008426,14.98040354,14.980708,14.98033529,14.98068905,14.98099695,14.98080411,14.98055002,14.98061392,14.98074081,14.9806536,14.9806663,14.98072756,14.98072812,14.98052542,14.980708,14.98079456,14.9810615,14.98011789,14.98098011,14.98034136,14.98031459,14.98094291,14.98079996,14.98062322,14.9808511,14.98052264,14.9807716,14.980708,14.98074335,14.98054752,14.98073888,14.98083217,14.98024957,14.98122746,14.98021054,14.9807414,14.98062978,14.98061343,14.98068762,14.98032906,14.98014846,14.98066381,14.98067881,14.98116756,14.98085014,14.97958561,14.98065118,14.98240611,14.98087773,14.98036679,14.98090001,14.981188,14.98027322,14.98118536,14.98072964,14.98057049,14.98110829,14.98056901,14.98066365,14.98026436,14.98077339,14.98092077,14.98154133,14.98081829,14.98099371,14.98078873,14.980708,14.98093272,14.98151492,14.98072608,14.98033928,14.97991961,14.98005732,14.98026436
20001226,0.008156888,1.982207212,15.30337075,1,15.30359679,15.30346561,15.30370852,15.30334497,15.303623,15.30354714,15.30338903,15.30366425,15.30344058,15.30322405,15.30354483,15.30356394,15.3036188,15.30343183,15.30291287,15.30321655,15.30375177,15.30210401,15.30280918,15.30343036,15.30367467,15.30401626,15.30378453,15.30298197,15.30341128,15.30331997,15.30353441,15.303623,15.30307385,15.30359058,15.30387477,15.30355661,15.30344497,15.30361661,15.303623,15.30354569,15.30296726,15.303476,15.30360284,15.30337472,15.30355859,15.30359543,15.3036004,15.30321398,15.30334328,15.30352195,15.303623,15.30358039,15.30314228,15.30353893,15.30367422,15.30347479,15.30358853,15.303623,15.30358752,15.30355204,15.303623,15.3026591,15.30343514,15.3038222,15.30369882,15.30360095,15.30328667,15.3036586,15.30359927,15.30370406,15.30348167,15.303623,15.3035731,15.30298112,15.30327416,15.30284957,15.3036795,15.303623,15.303623,15.30339457,15.30303569,15.30270563,15.30320633,15.30271454,15.303623,15.30371383,15.30336657,15.30340322,15.30348319,15.30264932,15.30324456,15.30297083,15.30184118,15.30267504,15.30248182,15.30194446,15.30359913,15.30385289,15.303623,15.30337138,15.30367902,15.30340377,15.30294776,15.30264932
20001227,0.020819366,5.0483733,15.09043843,1,15.09054614,15.09023224,15.09044086,15.09052,15.09052,15.09054964,15.0903526,15.0905555,15.09036804,15.09046182,15.0904842,15.09052,15.09036561,15.09043783,15.09079174,15.0904959,15.09052889,15.09095032,15.09058143,15.09033625,15.0904925,15.08894105,15.09058057,15.09080112,15.09083128,15.09058434,15.09040288,15.09052,15.09055856,15.09052,15.09039086,15.09048956,15.0904763,15.09036671,15.09064993,15.09028985,15.09036615,15.09014333,15.09054012,15.09042579,15.09048267,15.09040543,15.09045114,15.0904485,15.09079211,15.09079492,15.09057419,15.09042163,15.09046323,15.09073939,15.09056282,15.09036299,15.09046112,15.09049345,15.09055535,15.08990857,15.09045289,15.09099755,15.09021268,15.09052,15.0903481,15.09039856,15.09038284,15.09028495,15.09045913,15.09039775,15.0908684,15.09054222,15.09049518,15.08991684,15.09054697,15.09052,15.09063206,15.08779273,15.09052,15.09086739,15.09070491,15.09047831,15.088616,15.09069255,15.09068683,15.09050778,15.0908175,15.09054661,15.09088284,15.09048224,15.09051873,15.09031592,15.09074634,15.08938248,15.08996034,15.0904416,15.09020663,15.09146118,15.09033191,15.09073038,15.09053898,15.09012654,15.09070072,15.09048224
20001228,0.019074193,4.648061961,15.37519281,1,15.37519133,15.37544403,15.37516574,15.37534864,15.375401,15.3752805,15.37532595,15.375401,15.37547055,15.3753416,15.37543667,15.3753468,15.37511794,15.37558054,15.37456301,15.37486522,15.37530159,15.37509478,15.37549371,15.37538038,15.3754528,15.37555252,15.37525309,15.37569026,15.37459752,15.37522524,15.37534306,15.37501839,15.37457519,15.3752825,15.37530828,15.37537065,15.37513982,15.3753685,15.37494027,15.37540858,15.37532423,15.37505364,15.37529683,15.375321,15.37526816,15.37545537,15.37526483,15.37430213,15.37512128,15.37452664,15.37521984,15.37530322,15.375042,15.37526192,15.37520288,15.37527957,15.37537173,15.37527001,15.37536552,15.3755488,15.37537023,15.3748995,15.37528174,15.37503516,15.37531644,15.37540709,15.37516594,15.37544693,15.37533713,15.37519883,15.3750279,15.3753128,15.37532258,15.37486034,15.37514863,15.37530368,15.37517381,15.37647243,15.37557366,15.375401,15.37532564,15.37502093,15.37532035,15.37329583,15.3743406,15.37541321,15.37511044,15.37515869,15.37445973,15.37546692,15.37481448,15.375401,15.37470889,15.37396807,15.3743535,15.37493428,15.37547132,15.37592048,15.37472408,15.37532937,15.37549518,15.37544687,15.375401,15.37546692
20001229,-0.008459548,-2.098396692,15.28515226,1,15.28520182,15.28524533,15.28525939,15.28528224,15.28523734,15.28520965,15.28494167,15.28537863,15.28541837,15.28476025,15.285343,15.285343,15.28516228,15.28529564,15.28536362,15.28531969,15.28518728,15.2851573,15.28523393,15.28512178,15.28541957,15.28506095,15.2851544,15.28487491,15.28504615,15.285343,15.285343,15.28474417,15.28519401,15.28535897,15.28510185,15.28531274,15.28523679,15.28540152,15.28515424,15.28491535,15.28523073,15.28524405,15.28521663,15.28526363,15.28524861,15.2852291,15.28525344,15.28516723,15.28518427,15.28553219,15.28512949,15.28531539,15.28500298,15.285343,15.28526688,15.28520132,15.28525059,15.28526597,15.2853127,15.28504405,15.28528165,15.28536186,15.2846651,15.28583318,15.28526852,15.28541869,15.28518667,15.28544636,15.28490546,15.28514548,15.2852734,15.28501494,15.28531843,15.2855049,15.285343,15.28537924,15.285343,15.282143,15.28478646,15.28449467,15.285343,15.28465069,15.28467633,15.28546362,15.28543811,15.28525134,15.28545297,15.28502721,15.285343,15.2859299,15.2848339,15.285343,15.28515841,15.28459633,15.28533621,15.28488057,15.2849431,15.28397314,15.28335453,15.28447614,15.28583816,15.28541212,15.28563429,15.2859299
20010102,-0.019885118,-4.981200868,15.1292546,1,15.12917,15.1291914,15.12903865,15.12906646,15.12917,15.1292875,15.1293843,15.12913424,15.12916452,15.12905987,15.12917,15.12919695,15.12926287,15.12926428,15.12908736,15.12928545,15.12943183,15.1294709,15.1294477,15.1292757,15.12919469,15.1289705,15.12909435,15.1293326,15.12941059,15.12871545,15.12912679,15.12909493,15.12889402,15.12917,15.12924849,15.12917,15.12925397,15.1293014,15.12935526,15.12907643,15.12872393,15.12921453,15.1292521,15.12851383,15.12917,15.12914297,15.12925877,15.12993908,15.12946018,15.12900145,15.12913515,15.12914246,15.12955786,15.12911248,15.12913644,15.1293743,15.12919892,15.12929831,15.12910958,15.12927555,15.12917,15.129266,15.12914261,15.12925247,15.12918848,15.12921909,15.1295738,15.12911219,15.1291476,15.12893719,15.12913553,15.12919137,15.12921902,15.12941709,15.12991286,15.12960532,15.12866953,15.12977606,15.12958607,15.12909891,15.1291326,15.12982612,15.12792,15.12914527,15.12928615,15.12901014,15.12943897,15.13003735,15.12968617,15.129723,15.1299679,15.12917,15.13010765,15.12838836,15.12955896,15.1294936,15.12892133,15.12892904,15.12955462,15.12975486,15.12945051,15.1291236,15.12950187,15.129723
20010103,0.046284019,11.26596949,14.85470385,1,14.85473281,14.85486959,14.85449825,14.85455624,14.85447572,14.85434092,14.85482639,14.85432091,14.85431531,14.85368873,14.854505,14.85439239,14.85459043,14.85530223,14.85479189,14.85459844,14.85457036,14.85633762,14.85482237,14.85438291,14.85458235,14.85496955,14.8550394,14.85483558,14.8546527,14.85499196,14.85460539,14.85452853,14.85468214,14.8546223,14.85460672,14.854505,14.85478029,14.8546717,14.85459896,14.85476172,14.8546834,14.8547734,14.85458778,14.85496067,14.85446864,14.85414112,14.85461725,14.85433505,14.85416017,14.85452853,14.85464389,14.85484847,14.85455982,14.85458859,14.85484779,14.85503214,14.85432617,14.854505,14.85456506,14.85422444,14.85446943,14.85494942,14.85467011,14.85460895,14.85452352,14.8545878,14.85461589,14.85471268,14.85439964,14.85473251,14.85436724,14.85429293,14.854427,14.854505,14.85438629,14.85509915,14.85424093,14.85385984,14.85464954,14.85443441,14.854505,14.85502548,14.854505,14.85540764,14.85499544,14.8546397,14.85494509,14.85497958,14.85468642,14.85645372,14.85453597,14.855105,14.854537,14.85594343,14.85509324,14.85554089,14.854505,14.854505,14.853805,14.85493961,14.85417516,14.85502475,14.85579572,14.85645372
20010104,-0.003931642,-0.984847862,16.16744817,1,16.16797576,16.16790032,16.16833356,16.1675934,16.16780675,16.16794063,16.16772987,16.16798097,16.16824087,16.16748264,16.1678752,16.16784864,16.16800136,16.16707057,16.16714096,16.1674633,16.16766728,16.16542541,16.16779617,16.16817737,16.16742145,16.167911,16.16783154,16.16679989,16.16761063,16.16813952,16.16789639,16.1675926,16.16694823,16.16782737,16.16794525,16.16765962,16.16762791,16.16803287,16.16730802,16.16830605,16.16780279,16.16773632,16.16793437,16.16767874,16.16771949,16.16785465,16.16818274,16.16729235,16.16706656,16.16605764,16.16785805,16.16728532,16.16724727,16.16782671,16.16817065,16.16728491,16.16775905,16.16775475,16.16794121,16.16826173,16.167911,16.1656654,16.16779908,16.1673648,16.16814295,16.16807177,16.16771076,16.16827835,16.16783201,16.16829902,16.16708426,16.1677864,16.16786212,16.16616739,16.16659237,16.16727932,16.16584941,16.16851706,16.16744149,16.16739698,16.16701681,16.16684537,16.167811,16.1668383,16.16723049,16.16779742,16.1675193,16.16626882,16.1671719,16.16554085,16.16840802,16.1672727,16.16573069,16.16699702,16.166036,16.16594558,16.16784472,16.16767571,16.16681287,16.16805635,16.16689847,16.16797174,16.16550953,16.16554085
20010105,-0.01912034,-4.845679806,15.84432332,1,15.84505311,15.84443964,15.84454723,15.844284,15.84425924,15.84407829,15.8444619,15.84424877,15.84449307,15.84488791,15.84431967,15.844284,15.84420533,15.8442363,15.84331436,15.84430673,15.84441245,15.84386004,15.84400866,15.84442857,15.84376676,15.84397631,15.84450284,15.84420708,15.844284,15.84516333,15.84424073,15.84437924,15.84367111,15.84424922,15.84461626,15.84434285,15.84411469,15.84480489,15.84419374,15.84480952,15.84417503,15.84446471,15.84440783,15.84412007,15.84431447,15.84374521,15.84453974,15.84370139,15.8440381,15.84454474,15.84447678,15.84369517,15.84420956,15.84420481,15.8446572,15.84441502,15.844284,15.84420776,15.844284,15.84495612,15.84425362,15.84598562,15.84345388,15.84470232,15.84454032,15.84448171,15.84510654,15.84491109,15.84420563,15.8442433,15.84466053,15.84418124,15.8442313,15.84469089,15.84347969,15.84495399,15.84415554,15.84492916,15.84403155,15.84351733,15.8439078,15.8455318,15.84480105,15.84341241,15.84438119,15.84450861,15.844284,15.8446117,15.84376783,15.84500022,15.84490508,15.843284,15.84431695,15.84450567,15.84438926,15.84448932,15.84364856,15.844284,15.84257874,15.84421025,15.84441071,15.84434543,15.84414796,15.84500022
20010108,-0.001879529,-0.474087006,15.1446562,1,15.14484629,15.14473603,15.14415804,15.14451492,15.1444403,15.14450868,15.14491781,15.14435382,15.14443128,15.14451571,15.144465,15.14449599,15.14475689,15.14460743,15.145215,15.14473614,15.14494556,15.14535809,15.14462268,15.14441261,15.14458371,15.14371873,15.14478715,15.14431233,15.14490215,15.14408551,15.14459438,15.14477654,15.144965,15.1445983,15.14466647,15.1444946,15.14473571,15.14459515,15.14476184,15.1443203,15.14457279,15.14473186,15.14457005,15.14477517,15.14453123,15.14436275,15.14442933,15.1450303,15.144085,15.14512364,15.14448271,15.1447936,15.14453889,15.14443445,15.14457576,15.14456457,15.14440887,15.14461768,15.1444347,15.14447883,15.14436909,15.14504268,15.14474586,15.14489105,15.14444551,15.14453407,15.14481259,15.14447758,15.14438724,15.14462582,15.14485627,15.14452611,15.14441661,15.14521389,15.14472594,15.14460051,15.14492926,15.14429259,15.14441045,15.14517707,15.14482756,15.14595276,15.14431419,15.14439813,15.14458184,15.14445278,15.14469427,15.1447512,15.14442573,15.14487946,15.14436044,15.14464682,15.14518117,15.144465,15.14499691,15.14536562,15.144465,15.14383282,15.14478874,15.14481258,15.14497423,15.14489638,15.14571873,15.14487946
20010109,0.005029666,1.269315982,15.10133179,1,15.10122491,15.10127771,15.10112864,15.10136317,15.10123497,15.10126912,15.10128138,15.10124356,15.1013466,15.10154578,15.1012772,15.10125527,15.10126649,15.10165014,15.10139022,15.10145235,15.10127417,15.1017596,15.10118483,15.10132864,15.10119286,15.10089633,15.10127599,15.10150097,15.10126263,15.10112525,15.10147351,15.10118994,15.10118142,15.10129679,15.10130091,15.10153071,15.10129142,15.10108561,15.10140518,15.10113855,15.1011333,15.10223952,15.10135752,15.10123618,15.1012771,15.10146685,15.10136061,15.1012817,15.10108179,15.1014452,15.10129526,15.10154822,15.10145982,15.101313,15.101313,15.10139096,15.10119672,15.1013377,15.10134321,15.10134186,15.101253,15.10177789,15.10133948,15.10159529,15.10116717,15.10124901,15.10070358,15.1010631,15.10123584,15.10074094,15.101313,15.10094531,15.101313,15.10107039,15.10173459,15.10092838,15.1015786,15.10080453,15.10174804,15.10165744,15.1012104,15.10270413,15.101313,15.10144585,15.10168658,15.10124464,15.10124618,15.10139369,15.10151509,15.10168521,15.10101982,15.101313,15.10048224,15.10162786,15.10114446,15.10094611,15.10163736,15.10169138,15.10144311,15.10129419,15.10135168,15.10122297,15.10133429,15.10168521
20010110,0.010577011,2.672452229,15.0372877,1,15.03745443,15.03749993,15.03755391,15.03723716,15.03731355,15.03736712,15.03757455,15.037338,15.03741667,15.03731121,15.037338,15.03731151,15.03746019,15.03752502,15.03738664,15.03731425,15.03734728,15.03697215,15.03765437,15.03742674,15.03654377,15.03636022,15.03734717,15.03710811,15.03716042,15.03709552,15.03729338,15.03763212,15.03754839,15.03721931,15.03724136,15.03736835,15.03759415,15.0373168,15.03764677,15.03733037,15.03698683,15.03699415,15.03731736,15.037338,15.037338,15.03720642,15.03749362,15.03740069,15.03745099,15.03707005,15.03732001,15.03723094,15.03711345,15.03739457,15.037226,15.03760829,15.03727823,15.03731324,15.0373077,15.03722222,15.03730321,15.03680612,15.03778589,15.03780725,15.03722296,15.03726889,15.03731189,15.03735234,15.03749114,15.037338,15.037553,15.03712107,15.037338,15.03778562,15.03777403,15.03688823,15.037338,15.03620897,15.03705386,15.03654398,15.03699948,15.03658039,15.03698371,15.03697944,15.03744116,15.03728102,15.03750472,15.03771638,15.03779708,15.0372881,15.03762283,15.037338,15.03717363,15.03718195,15.03706176,15.0375273,15.03734358,15.03756272,15.03698018,15.03720537,15.03724108,15.03698042,15.03717985,15.0372881
20010111,0.010626399,2.695435518,14.99250323,1,14.9926679,14.99256197,14.99270144,14.99245093,14.99263339,14.99242145,14.99256042,14.992609,14.99269962,14.99268776,14.99253766,14.99252534,14.99268583,14.9925962,14.99224732,14.99244466,14.99253156,14.9918344,14.99251099,14.99261953,14.99237072,14.99370212,14.99239701,14.99249664,14.99253514,14.99248589,14.99263853,14.99263324,14.99232776,14.99254235,14.99271668,14.99264451,14.99247756,14.99263016,14.99222667,14.9927101,14.99223346,14.99239746,14.992609,14.99229134,14.99251702,14.99268611,14.99264528,14.99235585,14.992609,14.99263059,14.99257334,14.99280744,14.99165251,14.99249084,14.99251668,14.9923312,14.99255416,14.99252393,14.99263921,14.99226563,14.99254956,14.99227232,14.99222269,14.99224575,14.99264691,14.99266666,14.99224442,14.99269722,14.9925499,14.992609,14.99280542,14.99257043,14.99258091,14.99238837,14.99263481,14.99284964,14.99197264,14.99086987,14.99202809,14.99248107,14.99293644,14.99202815,14.99267523,14.99232716,14.99271158,14.99256439,14.99204894,14.9923281,14.99212783,14.99341597,14.99272972,14.99186826,14.99131534,14.99236572,14.99236599,14.99247477,14.99265163,14.99306877,14.99289991,14.99264635,14.99237826,14.99285559,14.99284469,14.99341597
20010112,0.001030597,0.263696985,15.20854874,1,15.20883275,15.20881883,15.20877717,15.20881061,15.20865093,15.20851391,15.20859075,15.208655,15.20858641,15.20860255,15.20870223,15.20871177,15.20866799,15.20827454,15.20837198,15.20853928,15.20873184,15.20800904,15.20897853,15.20854428,15.20863454,15.20763227,15.20883558,15.20754389,15.20828469,15.20859887,15.20862539,15.2086064,15.20860597,15.208655,15.20864291,15.20840042,15.20869828,15.20892719,15.2086239,15.20872582,15.208655,15.20839852,15.208655,15.208655,15.20861956,15.20860592,15.20841116,15.20871679,15.20888357,15.20828468,15.20879709,15.20843886,15.20849576,15.20862905,15.20881962,15.20859882,15.20859591,15.20862915,15.208655,15.208655,15.20868454,15.20816643,15.20862863,15.20867762,15.20892139,15.20882161,15.20899369,15.20897998,15.20863645,15.20884857,15.20860784,15.20857816,15.20860298,15.20825048,15.20817203,15.20853814,15.2088683,15.2077908,15.20873343,15.20747605,15.20787639,15.20847603,15.208655,15.20894509,15.20913644,15.20876662,15.20860706,15.20832713,15.20894775,15.20815527,15.20886448,15.208655,15.2074618,15.208805,15.20801255,15.20756228,15.20852657,15.20841404,15.2089359,15.20856141,15.20854223,15.20903424,15.2078619,15.20815527
20010116,0.010898807,2.785839731,15.15614269,1,15.15687685,15.15609399,15.15643651,15.15620292,15.15618151,15.1559856,15.15613719,15.156153,15.15605644,15.15617979,15.15611741,15.15623205,15.15632089,15.15632404,15.15608878,15.15617604,15.15612357,15.15674267,15.1560693,15.15619472,15.15621681,15.15625609,15.15593234,15.155853,15.15608179,15.15632974,15.15618253,15.1561006,15.15597837,15.15612122,15.15618924,15.15611824,15.15623983,15.15588792,15.15603063,15.15616088,15.15602186,15.15611453,15.1561736,15.156153,15.15612273,15.15625475,15.15641452,15.15606,15.156153,15.15594285,15.15588287,15.15612655,15.15653286,15.15623497,15.15655279,15.15606354,15.15618011,15.156153,15.156153,15.15625038,15.1562172,15.15597806,15.15636498,15.15586941,15.15627029,15.15608841,15.15593247,15.15604603,15.15603572,15.15619209,15.15596523,15.15605787,15.15618087,15.156153,15.15609952,15.1560377,15.15672098,15.156153,15.15612649,15.15496656,15.15656129,15.15529958,15.15657522,15.15626675,15.1563936,15.155994,15.15639306,15.15654956,15.15576918,15.15566432,15.15613517,15.15580817,15.15587669,15.15631797,15.15555525,15.15630225,15.15638523,15.15568241,15.15578691,15.15635716,15.1565247,15.15661272,15.15642444,15.15566432
20010117,0.001308811,0.337452449,15.33833201,1,15.33792078,15.3384287,15.33824643,15.33823197,15.33841241,15.33822148,15.33839304,15.33836629,15.33853096,15.33862624,15.33847646,15.33841444,15.33817386,15.3381055,15.33846835,15.3383722,15.33847034,15.33828668,15.3379768,15.33843576,15.33841788,15.3381285,15.33838698,15.338441,15.33818105,15.33802433,15.33841139,15.33763908,15.33840819,15.33842516,15.33829551,15.33838162,15.33826576,15.33868489,15.33825967,15.33839341,15.33801987,15.33846974,15.33842036,15.33782524,15.338441,15.33813261,15.33822134,15.33865635,15.33809012,15.33848216,15.33830065,15.33859926,15.33854259,15.3384149,15.33839261,15.33842977,15.33846819,15.33846678,15.33838039,15.33803537,15.33840621,15.33838403,15.33852201,15.33837485,15.33838166,15.33842426,15.33849189,15.33851932,15.33853557,15.33816435,15.33811845,15.338441,15.3383412,15.33880409,15.33836735,15.33866918,15.3381631,15.33775918,15.338441,15.33791911,15.33847374,15.33724697,15.338441,15.33830931,15.33826105,15.33857601,15.33819503,15.33772477,15.33822978,15.3383553,15.33837835,15.338441,15.33949826,15.33876358,15.33878352,15.33874403,15.338441,15.33827246,15.33780903,15.33726544,15.33867263,15.33831723,15.33832619,15.3383553
20010118,0.004957745,1.280883335,15.22969691,1,15.22961728,15.22963912,15.22987443,15.22966086,15.22971,15.2298174,15.22977344,15.22967577,15.2298519,15.23014221,15.22965662,15.22968351,15.22994894,15.22984219,15.22979227,15.22941439,15.22975801,15.22936108,15.22971,15.2297728,15.22954086,15.23025545,15.23003215,15.22922456,15.22971,15.23005545,15.22971,15.22975826,15.22972509,15.22971,15.22976975,15.22961654,15.22966696,15.22972471,15.22985882,15.22971,15.2300843,15.22995022,15.22975119,15.22977961,15.22958425,15.22985759,15.22988922,15.22952112,15.22971,15.23010253,15.22955416,15.22953598,15.23019025,15.22962757,15.22975815,15.22968795,15.2297418,15.22971,15.22971,15.23003216,15.22969514,15.22957698,15.22946457,15.2297319,15.22956246,15.22971,15.22968442,15.2296972,15.22975004,15.22967118,15.22984391,15.22967223,15.22971,15.22919844,15.22914948,15.22963215,15.22948433,15.23002915,15.22971,15.22931,15.22987426,15.23080756,15.23042926,15.22945005,15.22962161,15.22966398,15.22939042,15.22945294,15.22983282,15.22919942,15.22959538,15.22954333,15.22836442,15.23045667,15.22930136,15.22911625,15.22942898,15.22926801,15.22937783,15.23043968,15.22998664,15.22947854,15.22958013,15.22919942
