yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20000310,-0.009772151,-0.422269126,12.60180029,-1,-38.3999491,-17.45463024,-59.34586486,-17.45449225,-17.45433203,-17.45408789,-17.45403248,-17.45411496,-17.45380929,-17.45442614,-17.45426734,-17.45423837,-17.45444379,-17.45408741,-38.39371212,-17.45401343,-17.45425433,-17.45422932,-17.45421044,-38.39775589,-17.4543131,-17.45620901,-17.4539689,-17.45295485,-17.45406416,-59.34772068,-17.45369733,-17.45487729,-17.45385732,-17.45390874,-38.39662019,-17.45439426,-38.3980969,-17.45418399,-38.39590453,-17.45382083,-38.39777934,-17.45364814,-38.39969041,-17.45414078,-17.45408175,-38.40022058,-17.4533247,-17.45346943,-17.45426734,-17.45314371,-17.45337442,-17.45302294,-17.45367495,-38.39959189,-38.39773833,-17.4544012,-38.3980304,-17.45418183,-59.34535048,-17.45380505,-17.45439914,-17.45283665,-38.39938559,-38.39728385,-38.40098758,-17.45430971,-17.45422076,-17.45406581,-17.45476103,-17.45415157,-17.45384106,-17.45478597,-17.45421389,-38.40030847,-38.39600134,-17.45354747,-38.3981725,-17.4555852,-17.45460381,-17.45546207,-17.45411624,-17.4554089,-17.45620691,-17.45062468,-17.45470325,-17.45405903,-17.45365297,-38.39839355,-38.40001146,-38.39970713,-17.45361614,-17.45202492,-17.45381591,-17.45525997,-17.45426635,-17.45289951,-17.45457088,-38.39604484,-38.40277676,-17.45383114,-17.45323362,-38.39823747,-38.3965084,-38.39970713
20000313,-0.008184415,-0.361596003,14.2788248,-1,-17.41333389,-17.41349657,-80.1086062,-38.30995474,-17.41317809,-17.41355762,-38.30766754,-17.41332636,-17.41430168,-17.41348477,-17.41327547,-17.41323969,-38.30984326,-17.41359117,-38.31443345,-17.41368893,-38.30937503,-17.41450124,-17.41349409,-38.31089423,-59.20826094,-17.41200768,-38.31179062,-17.41338057,-38.3102381,-17.41477068,-38.30878004,-38.31039144,-17.41295814,-38.30975595,-17.41393135,-17.41350713,-38.31297231,-17.41335072,-17.41492025,-38.30839652,-17.41312664,-17.41286425,-38.30954621,-17.41320124,-17.41314592,-38.30964757,-38.30585209,-38.31017029,-38.30931799,-17.41288732,-17.41306271,-17.4143947,-38.30983787,-17.41340452,-17.41355879,-38.30735111,-38.30986415,-17.41341147,-17.41332592,-17.41313924,-38.30957295,-38.3108907,-17.41378942,-17.41293394,-38.3120373,-38.30947995,-38.30911397,-17.41334364,-17.41340979,-17.41354762,-17.41487829,-17.41422586,-17.41346413,-59.20325851,-17.41492587,-17.41307629,-17.41412623,-38.32089192,-17.41366509,-17.41330781,-17.41297031,-38.31236705,-17.41200211,-17.41595933,-17.41394801,-38.30987374,-38.30931544,-17.41392813,-17.41440501,-38.3071787,-17.41377621,-17.41332636,-17.41453135,-17.4144201,-17.41383962,-17.41390526,-100.9979882,-100.960239,-17.4130449,-17.41350552,-17.41301287,-38.30935184,-17.41413223,-38.3071787
20000314,0.011687809,0.522901517,15.7864937,-1,-17.30940202,-17.30963553,-58.84717112,-17.31034935,-17.30992841,-17.30934569,-17.30988659,-38.08122544,-17.30998441,-17.30935331,-38.08098805,-17.3097543,-38.08155493,-17.30967795,-38.07727664,-17.30941256,-17.30963617,-17.30947755,-17.30977373,-38.08150547,-38.08070132,-17.31128731,-17.30930346,-38.07925234,-17.31070238,-17.30950197,-17.30993977,-17.30991419,-17.30957208,-38.08012029,-17.30976289,-38.07976961,-58.85092319,-17.30974285,-17.3094803,-17.30981677,-17.30969,-17.31030063,-100.3951351,-17.30961019,-17.30950166,-17.30893969,-38.08150863,-17.31003586,-38.08114242,-17.31013264,-38.08012073,-17.30997134,-58.85502624,-17.30954114,-17.31024633,-17.31025408,-17.30958291,-17.3098048,-17.30957688,-17.30971995,-17.30977651,-17.30906926,-17.30984282,-17.30989673,-38.08087288,-38.08109387,-17.30989865,-17.30968673,-58.85394624,-17.30995185,-17.3095219,-17.30908761,-17.30968613,-38.08209629,-17.31194364,-17.31041475,-38.08191086,-38.08729479,-17.30926759,-17.30937328,-17.31009632,-38.08209251,-38.0810429,-17.30958299,-17.31002615,-17.30958524,-17.31031134,-17.31029848,-17.31207545,-17.30810276,-17.31005306,-17.31105464,-17.30989581,-17.30907226,-17.30938465,-17.30999873,-17.30928062,-79.61568415,-38.07849005,-17.30965456,-38.0787929,-38.08156881,-17.30933728,-17.30810276
20000315,-0.017425729,-0.808649845,15.43903767,-1,-37.48836109,-37.48834047,-37.48936383,-17.04053217,-17.04029416,-17.04013939,-17.04043927,-17.04009383,-17.03955629,-17.04028494,-17.04013819,-17.04006492,-17.04026379,-17.04065296,-17.04066143,-37.48530143,-17.04009397,-17.04157339,-37.49221036,-37.48654146,-17.04027654,-17.04154733,-17.03992622,-17.03753015,-17.03861603,-17.04017139,-37.48801401,-17.03976311,-17.03964156,-17.04000008,-17.04016312,-17.03973644,-37.48639912,-17.04023521,-17.03986731,-37.4887333,-17.04068812,-37.48855976,-17.03984768,-17.04021322,-17.04022652,-17.03998318,-17.04003031,-17.04012394,-17.03929927,-17.04074248,-17.04167962,-17.0395662,-57.93672068,-17.04024109,-17.03857805,-17.04106485,-17.04033239,-17.04017988,-37.48813345,-17.04077405,-37.48798564,-17.04043045,-17.0403692,-17.0404771,-37.48891571,-17.03991855,-17.04162565,-17.04036879,-57.93587296,-37.49087049,-37.48740601,-17.0407421,-17.04031806,-37.49005421,-17.03961576,-17.0402069,-17.04055699,-98.87142376,-17.04128709,-17.04009918,-17.04154722,-37.49702264,-37.48966434,-17.03906333,-37.4914597,-17.03997737,-17.04011167,-17.04006583,-37.48780875,-37.49059794,-37.4870294,-17.03943697,-17.04156386,-17.04118987,-17.04135494,-37.49151574,-17.04040253,-37.49112118,-37.4927613,-17.04071088,-37.49078951,-17.04017974,-37.49001726,-37.49059794
20000316,-0.046106957,-2.218575234,21.53170798,-1,-59.80922504,-38.69579403,-38.69987951,-38.70258471,-59.81420929,-17.59224766,-17.59075314,-17.59235421,-38.7025646,-17.59166671,-17.59227845,-17.59227811,-38.6997188,-38.69982718,-38.70052905,-38.70295194,-59.81421082,-38.70420544,-38.7003149,-17.59213618,-17.59167671,-17.59309787,-38.69979116,-59.81661209,-17.59328394,-17.59196666,-17.59128208,-38.70203529,-38.69476686,-38.70317735,-38.69965841,-17.59212953,-59.80599088,-17.59182765,-17.59160777,-17.59248779,-17.59126801,-38.70030696,-59.81230317,-17.5919148,-17.59237857,-17.59250961,-17.59083981,-17.59184742,-17.59171931,-38.70102243,-38.69804028,-38.70211588,-17.59293613,-17.59196787,-38.6924544,-38.70280834,-38.70309321,-38.70207486,-38.70308539,-17.59379083,-38.70269492,-38.69626208,-59.81198863,-17.59302256,-59.80326393,-38.70166867,-38.69479794,-38.70022993,-17.59215123,-59.80948365,-38.69696833,-17.59030083,-17.59227835,-38.70606694,-38.71159616,-17.59157403,-17.58962268,-38.70092855,-17.59103912,-59.80610131,-17.59182647,-38.70667707,-17.59256937,-38.69656621,-59.81510829,-17.59215161,-38.7020188,-38.69139107,-38.70347331,-38.70162804,-17.59130922,-38.70525291,-17.59288624,-17.59252834,-17.59231785,-17.59259658,-59.81034399,-17.59442333,-17.5932106,-17.59227786,-17.5913843,-59.80311637,-38.70476334,-38.70162804
20000317,-0.018151215,-0.879262536,19.14230596,-1,-40.65146209,-62.8204128,-40.65146822,-18.47797796,-18.47804527,-40.65133472,-18.47641992,-18.47803425,-18.47774501,-18.47655251,-18.47818663,-18.47821535,-40.65009823,-40.64985139,-107.1589696,-18.47731351,-40.65183298,-40.64981421,-40.64907755,-40.65170051,-40.65082204,-18.47746374,-40.64936186,-40.65576636,-40.64986249,-18.47745529,-40.6497001,-40.65228674,-40.65155904,-40.65085526,-40.6508726,-40.65108443,-62.81791722,-18.47769281,-40.64853404,-62.82489343,-62.81917267,-40.64457353,-40.65148035,-18.47816008,-18.47803086,-18.47656971,-18.47824405,-40.65046131,-40.6494616,-40.64752233,-40.64898534,-40.65000825,-62.82186223,-40.6514791,-40.64998888,-62.82200758,-18.47831275,-18.47832829,-62.82617322,-40.64635953,-40.65232654,-40.64466946,-18.47767677,-40.65409133,-40.65106278,-40.65059891,-40.64014438,-40.64968672,-18.47818562,-62.81763108,-62.82065402,-18.47646573,-40.65207992,-40.6529523,-40.65147241,-62.83282294,-40.64404006,-18.47813751,-18.47715394,-18.47724517,-18.47727584,-40.64844944,-40.65302225,-40.64544009,-18.47996839,-40.64944401,-40.64740783,-84.97976944,-40.6499861,-62.81770989,-18.47785063,-18.47949098,-18.47843022,-40.64891675,-18.47808147,-40.64736905,-18.47888665,-40.65861059,-40.65766737,-18.47774299,-18.47760955,-107.141247,-40.65106387,-62.81770989
20000320,0.007617081,0.371822675,19.04514658,-1,-41.2400834,-18.74554144,-41.24123795,-18.74499562,-18.74520764,-18.74471343,-41.2402294,-18.74532977,-41.24148042,-18.7453221,-41.23964247,-18.74517623,-41.24041828,-41.23900413,-41.24187819,-18.74549388,-41.23967075,-18.74358404,-41.24220942,-41.23992726,-18.74582272,-18.74563206,-86.22683585,-18.74430156,-18.74545844,-86.22693213,-41.24076015,-18.74555669,-18.7452822,-41.24035883,-41.23722945,-18.74570517,-63.734418,-18.74550877,-63.73373388,-41.23986875,-18.74503739,-41.23988773,-41.23953173,-18.7449233,-18.74529578,-18.74580681,-18.74611842,-18.74462225,-41.2429975,-18.74631455,-18.74576559,-18.74542237,-18.74405748,-41.23923414,-41.24223994,-86.22068052,-63.73443795,-18.74506437,-18.74519209,-18.74613704,-18.74518075,-18.74596053,-18.74536847,-41.24076191,-41.24018672,-41.23999933,-18.7460644,-41.24024996,-41.23874549,-41.23881286,-41.238337,-18.74541132,-18.74529203,-41.24041399,-18.74517082,-41.23420284,-18.7460108,-18.74483092,-18.74542537,-18.74564583,-18.74446876,-41.23144279,-63.7380613,-41.2380713,-18.74528073,-41.2378897,-18.74508506,-63.73159315,-18.74323048,-41.24159407,-18.74512289,-18.74459436,-18.74477688,-41.2365196,-18.74574353,-41.23492351,-18.74493408,-18.74572699,-18.74485542,-18.74515121,-41.23681458,-41.2424474,-18.7444286,-41.24159407
20000321,-0.010538812,-0.529736919,13.15806377,-1,-18.9050739,-41.59448068,-18.90518288,-18.90527263,-18.90479121,-18.9053655,-18.90464642,-18.90514488,-18.90521744,-18.90521713,-64.27671987,-18.90497522,-18.90467207,-18.90499451,-41.58936416,-18.90489016,-18.90494569,-18.90439699,-18.90480149,-18.90504282,-18.90555147,-18.9049047,-41.59090902,-18.90446319,-18.9050536,-18.90981437,-18.90536667,-18.90488429,-18.90443309,-18.90505413,-41.59034091,-18.90524792,-18.90579786,-18.90474713,-18.90432022,-41.58882923,-18.90506113,-18.90505728,-18.90499286,-18.90489122,-18.90532659,-18.90465551,-18.90437471,-41.59062077,-18.905045,-18.90407894,-18.90442988,-18.90485252,-18.90491761,-18.90503695,-18.90537077,-41.58898037,-18.90508673,-18.90511502,-18.904818,-18.90602551,-18.90484535,-18.90576834,-18.90475155,-41.59177531,-18.90561146,-18.90500226,-18.90507065,-41.59057934,-18.90491761,-18.90549658,-18.9051585,-18.90520082,-18.9046006,-41.58939161,-41.59651809,-18.90472007,-18.90610648,-18.90609542,-18.90499974,-41.59021684,-18.90521992,-18.90826062,-86.96900473,-18.90539208,-18.90652769,-41.59309108,-18.90530973,-41.59170469,-18.90604123,-18.90508588,-18.90386757,-18.9037863,-18.90729923,-18.90433505,-18.90488345,-18.90598949,-18.90498819,-18.90286425,-18.90737919,-18.90477803,-41.5882444,-41.59370399,-18.90505632,-18.90508588
20000322,-0.01983391,-1.021695365,16.45083656,-1,-42.77532882,-42.77636951,-42.78128787,-19.44629723,-19.44584195,-19.44602006,-19.44610707,-19.44570616,-19.44544609,-42.78190112,-42.78097531,-19.44598453,-42.77951268,-42.77626234,-19.44505739,-42.78086034,-19.44585643,-19.44496229,-19.44497322,-19.44538732,-19.44626489,-19.44660375,-19.44610266,-19.44617195,-19.44552408,-42.77590783,-42.78164165,-19.44543577,-19.44499086,-42.780975,-19.44607495,-19.44591546,-19.44532656,-19.44622916,-19.44671344,-19.44592804,-19.44585855,-19.44558793,-19.44573822,-42.77988908,-19.44584995,-66.1166546,-19.44493197,-19.4458667,-19.44589787,-42.77975989,-19.44543516,-42.78013317,-42.78097531,-19.44583485,-19.44455828,-42.78115513,-19.44573222,-19.44584083,-19.44589787,-19.44502762,-42.78097531,-19.44680505,-19.44493646,-42.7773683,-19.44512641,-42.78114823,-42.7770417,-42.78064504,-42.78026528,-42.78026568,-19.44525538,-19.44518109,-19.44595575,-42.77769329,-42.78551992,-66.10996086,-19.4441857,-19.4473549,-19.44476124,-19.44509129,-42.77531332,-19.44860132,-19.44563915,-19.44573667,-19.44521355,-42.78370289,-19.44474838,-19.44456708,-19.44635472,-42.77636486,-19.44536982,-19.44633265,-19.4462668,-19.44672551,-19.44597811,-19.4457415,-19.44533072,-19.44377547,-42.79313092,-19.44619386,-19.44485355,-42.77532665,-42.77754556,-42.77636486
20000323,0.00270696,0.140571761,16.14001356,-1,-43.09701129,-43.09574717,-43.09718233,-66.60288739,-43.09641095,-19.58952253,-19.58946028,-19.58921159,-43.09779173,-19.58918918,-19.58916107,-19.58898916,-43.09871337,-19.58907342,-19.5898814,-19.58906616,-19.58915428,-19.58979159,-19.58952722,-19.58966154,-19.58908339,-19.58961575,-19.58990032,-19.58848769,-19.58941608,-43.0932927,-43.09679973,-90.08788754,-19.59012592,-19.5889781,-19.58956786,-19.58940294,-19.58900239,-19.58937278,-19.58915978,-43.09693191,-19.58990969,-19.58993126,-43.09554038,-19.58913228,-19.58916941,-43.09693679,-19.5891153,-19.58919241,-19.5892499,-19.59045828,-19.58992491,-43.09659897,-43.09610334,-43.09622188,-43.09549577,-43.09469153,-66.60357552,-19.58930653,-19.5892499,-43.09238447,-19.58901779,-66.60497818,-19.59031634,-19.58838226,-43.09889046,-19.58947384,-19.59058453,-43.09722136,-19.5889781,-43.09564772,-43.09845566,-19.58946989,-43.09561086,-19.58875804,-66.60074349,-43.09748326,-19.59039995,-19.58588273,-19.58927566,-19.58840527,-43.09188554,-19.58543637,-19.59027371,-19.58924989,-19.58880182,-66.60352993,-66.60896344,-43.10281595,-43.0896933,-43.09121054,-19.58946486,-19.58969434,-19.58839005,-19.58885664,-19.58872129,-19.58950494,-66.60368465,-43.09300687,-160.4997114,-19.58812335,-19.58855755,-43.09730671,-43.09436929,-43.09121054
20000324,0.004263077,0.225462857,17.22998809,-1,-43.17105885,-19.62421134,-19.62424408,-19.62403121,-43.17297157,-19.62419791,-19.62356181,-43.17281875,-19.62399715,-19.62415066,-19.62422897,-43.17359101,-43.1712331,-43.17051339,-19.62386984,-19.62343987,-19.62435782,-19.62335685,-19.62300804,-43.17264311,-19.62397307,-19.62211289,-19.62435272,-19.62430706,-19.62427293,-19.62291941,-160.9142609,-19.62625955,-19.62490511,-19.62419292,-19.62441486,-19.62394065,-43.1730506,-19.62411709,-19.62486791,-43.17265442,-19.62464609,-43.17333865,-66.72185611,-19.62473583,-19.62414277,-19.62472222,-19.62385219,-43.17346432,-19.62427339,-19.62376241,-19.62366079,-19.62360262,-43.17364651,-43.17241521,-19.62373948,-66.71522958,-66.72263745,-19.62424475,-19.62427339,-19.6239114,-19.62409259,-19.62337604,-19.62427339,-19.62408847,-19.62437946,-19.62422457,-43.1767737,-19.62414958,-43.17329792,-43.17305192,-19.62449346,-19.62451494,-43.17290488,-19.62448446,-19.62269228,-19.62408649,-19.62469827,-19.62657048,-19.62443219,-19.62414633,-43.17369526,-19.62385469,-90.26995378,-19.62239527,-43.1728863,-19.62415435,-19.62355748,-19.62405651,-43.16930507,-43.17021694,-19.62494887,-19.62517238,-19.62167475,-19.62432487,-19.625231,-43.17206429,-43.17334394,-19.62661927,-43.17899015,-19.62338972,-19.6246878,-19.62355017,-66.7134353,-43.17021694
20000327,0.010416949,0.559605597,15.2034026,-1,-19.69354109,-19.6940169,-19.69370233,-19.69338055,-43.3264101,-19.69398928,-19.69350655,-19.69381508,-19.69322148,-19.69356083,-43.32610494,-19.69368406,-43.32504335,-43.32619068,-43.32439689,-43.32654645,-19.69388597,-19.69273973,-19.69324276,-19.69369323,-19.69377853,-43.327585,-43.32541515,-19.69455129,-19.69304649,-19.69356885,-19.69363338,-19.69421661,-19.69351081,-19.69394016,-19.69403314,-19.69404063,-43.32541122,-19.69357761,-19.69322537,-43.32563337,-19.693607,-19.6946384,-19.6938316,-19.69381941,-19.69342021,-43.32483809,-19.69400827,-66.95092981,-43.3284793,-19.69431386,-19.69429466,-43.32659374,-19.69317235,-43.32688734,-19.69288124,-43.32453708,-19.69381155,-19.69376925,-19.69368406,-19.69327336,-19.69389637,-19.69176051,-19.69368406,-19.69297037,-19.69366007,-19.69349471,-43.3263897,-19.69328231,-19.69349187,-19.69468038,-19.69331931,-19.69384151,-19.69404031,-19.69332291,-19.69175477,-43.32809202,-19.69409543,-19.69476898,-19.69357622,-43.32884946,-19.69452538,-19.6942806,-19.69372627,-43.32179129,-19.69375731,-19.69349469,-43.3262704,-19.6936622,-19.69413788,-19.69292489,-19.69379394,-19.69228871,-19.69276472,-19.69385191,-19.69504628,-66.95620745,-66.95662871,-19.69504223,-19.6945828,-19.69467041,-19.69400397,-43.32352497,-66.95672073,-19.69292489
20000328,0.005963683,0.32702837,15.40086362,-1,-19.84709392,-19.84717159,-19.84677106,-19.84554262,-43.66189355,-19.84610129,-19.84639001,-19.84651386,-19.84664759,-19.84637931,-19.84621164,-19.84622984,-19.84695374,-19.84647044,-19.84648814,-19.84651494,-19.84617583,-19.84679801,-19.84605898,-19.84647771,-43.66299942,-19.84585726,-19.8457256,-19.84452754,-19.84638337,-19.84555532,-19.84682431,-19.84622295,-19.84683259,-19.84639953,-19.84636572,-19.84651472,-43.66128544,-19.84636877,-19.84758772,-19.84647963,-19.84670417,-43.65847176,-19.84636158,-43.66074615,-19.84644506,-43.66240753,-19.84682594,-43.66431163,-19.84597355,-19.84670854,-19.84640598,-19.84698704,-19.84562662,-19.84589892,-19.84733699,-43.66473487,-43.66169136,-19.84611658,-67.47737732,-19.84637492,-19.84645203,-43.66092761,-43.66183238,-19.84658983,-19.84701646,-19.84624016,-19.84657445,-19.84595976,-43.66160917,-19.84617751,-19.8463411,-19.84675296,-19.84634508,-19.8466447,-19.84717324,-19.84566525,-19.8476059,-19.84903596,-19.84628745,-19.8458908,-19.84627686,-19.84431813,-19.84585707,-19.84698782,-19.84650346,-67.47848381,-43.66008127,-43.65992506,-19.84577087,-19.84508086,-19.84626135,-19.84695411,-19.84811017,-19.84670105,-67.48546663,-43.66413064,-19.84682869,-19.84722804,-19.84903938,-19.845797,-19.84588153,-19.8465859,-43.66265706,-19.84508086
20000329,-0.011705844,-0.659394193,14.4511532,-1,-19.37031712,-19.37115078,-19.37065531,-19.37137852,-19.37146164,-19.37180971,-19.37168009,-42.61725427,-19.37106134,-19.37239782,-19.37159293,-19.37130173,-19.3713289,-19.37155691,-19.37175146,-19.3717229,-42.61755863,-19.37173319,-19.37173592,-19.37128336,-19.37127884,-19.37310832,-42.61612523,-19.37250486,-19.37155014,-42.61577086,-19.37146582,-19.37249187,-19.37103904,-42.61695892,-19.3720685,-19.37143528,-42.61740655,-19.37187613,-19.37185963,-19.37132391,-19.37301076,-19.37086765,-19.37175275,-65.86847112,-19.37143796,-42.61793024,-19.37230676,-65.8650528,-19.37166951,-19.37110308,-19.3709236,-19.3714915,-19.37189369,-42.61746252,-19.37180006,-19.37080249,-19.37154915,-19.37148893,-19.37155039,-19.37236416,-19.37141796,-19.37058565,-42.6177616,-19.37229271,-42.61781391,-19.37173451,-19.37118062,-19.3720294,-19.37161746,-19.37162147,-19.37134656,-19.37172429,-42.61653411,-42.61687622,-19.37311651,-19.37165734,-19.37185921,-42.62276545,-19.37146377,-19.37155044,-19.37124702,-19.37128735,-42.6186969,-19.37305384,-19.3715643,-19.37151741,-65.86216111,-19.37022377,-19.37187615,-19.37204336,-42.61457367,-19.37151741,-19.37227918,-42.61490576,-19.37260101,-42.62025436,-112.3488119,-19.36917842,-19.37088472,-19.37072969,-19.37258953,-19.37212117,-42.6188378,-19.37204336
20000330,-0.010719876,-0.614331601,16.39591536,-1,-66.99839012,-19.7070388,-43.35316392,-43.35529585,-43.3549108,-19.70644252,-19.70620366,-19.70657013,-43.35252859,-19.70762575,-19.70672203,-43.35519665,-19.7069814,-43.35260432,-43.35429752,-19.70666972,-43.35347087,-43.35939966,-19.70644846,-43.35254775,-19.7070713,-19.70647512,-19.70669472,-43.35651118,-19.70712063,-43.35476886,-43.35309926,-19.70667179,-19.705032,-43.35524628,-43.3556967,-43.35512913,-19.7063518,-19.7066566,-19.70624496,-43.35276515,-19.70644277,-43.35071148,-19.70659725,-19.70725333,-19.70692616,-19.70686731,-19.70756838,-43.35509875,-19.70656508,-19.70535193,-19.70520742,-19.70706488,-43.35394768,-19.70654187,-19.70592088,-19.70657173,-19.70665772,-19.70677834,-43.35478822,-43.34649018,-43.35486036,-43.35684556,-19.70691437,-19.70696917,-43.35243059,-19.70655717,-19.7070143,-19.70630959,-43.35463257,-19.70688042,-43.34967259,-19.70615865,-19.70664277,-43.35963377,-43.35998293,-19.70640398,-19.7066271,-19.70777694,-19.70653557,-43.35420502,-19.70776055,-19.71260809,-19.70597441,-19.70706332,-19.70763061,-19.70655456,-19.70524481,-19.70468507,-19.70700252,-19.70696703,-19.70738644,-19.70717658,-19.70789106,-19.70785645,-43.35583786,-43.35561728,-114.2995682,-19.70819222,-19.70832317,-19.70550213,-43.3575863,-19.70750788,-43.35703785,-19.70696703
20000331,-0.014673151,-0.857348277,22.51839236,-1,-42.70650707,-19.41274061,-42.70888307,-19.41337801,-19.41313664,-19.41290013,-19.41214328,-19.41315435,-42.710458,-19.4134183,-19.41311659,-19.41327856,-19.41269017,-42.71030936,-42.70637387,-19.41324457,-89.30044852,-42.7090375,-19.41316217,-42.70730224,-19.41314909,-19.41255242,-19.41265305,-19.41502511,-19.41298905,-112.581784,-42.70770377,-66.0048537,-42.70646037,-42.70898171,-19.41331409,-19.41365077,-19.41355584,-19.41298611,-19.413255,-89.29689542,-19.4121944,-42.70474925,-19.41334159,-42.70728229,-19.41350621,-42.70311961,-19.41270223,-42.70952525,-19.41350145,-19.41257649,-19.41243308,-42.71018769,-19.41313823,-19.41331469,-42.70978136,-42.7125415,-42.70863695,-19.4130254,-19.41319229,-42.70944781,-19.4131924,-42.7071231,-42.70893851,-19.41350712,-42.7070301,-19.41323864,-19.41395098,-42.70905795,-42.70826542,-42.70747049,-42.7094291,-19.41366256,-19.41297297,-42.71091124,-19.41579161,-42.70871641,-19.41236467,-19.4119424,-19.41343045,-19.41233795,-19.41480597,-42.71972874,-19.41267386,-42.6995825,-19.41365922,-19.41345199,-42.7032684,-205.7005478,-19.4134196,-19.41378917,-42.71003687,-19.41341967,-19.41411498,-19.41350736,-19.4135923,-66.01104738,-42.70919449,-19.41492813,-19.41406364,-42.70685155,-42.70986677,-42.70655152,-66.00640689,-19.41378917
20000403,0.006691937,0.393509098,16.94725418,-1,-66.23214772,-66.22515345,-19.48131643,-42.85602029,-42.85591469,-19.48047433,-42.85522272,-19.4803743,-42.85735213,-19.48062661,-42.85665795,-19.48014974,-19.4805367,-42.85816872,-42.85460962,-42.85537223,-42.85664717,-42.85837904,-19.48077022,-42.85657045,-42.85684099,-42.86123534,-42.8580541,-42.86042104,-19.4797381,-89.59870242,-42.85666891,-19.47865165,-19.48171208,-42.85606008,-42.85539759,-19.48044512,-42.85389128,-19.47968985,-66.23546716,-66.23411955,-19.4808006,-42.85575612,-42.85566891,-19.48081987,-19.48059962,-42.85811259,-19.47987593,-42.85476921,-19.4801776,-19.48094126,-19.48043026,-19.480061,-19.47979227,-19.48021392,-19.4793612,-42.85959547,-66.23203242,-19.48022566,-42.85644962,-42.8547927,-42.85630569,-19.47974672,-19.47998563,-42.85452324,-19.4810881,-19.48032219,-42.85464451,-19.48028441,-19.48014599,-19.4800694,-19.48162108,-19.47917559,-19.48022791,-42.85778749,-19.4818695,-42.8577341,-19.48083433,-19.4799305,-66.2366679,-19.47959465,-19.47833033,-42.8404317,-19.48033857,-42.85509305,-66.23858354,-19.48029705,-112.9749652,-136.37678,-42.85691084,-19.47907341,-66.22885795,-42.86028436,-19.47949968,-19.48100364,-42.85747016,-89.59064627,-19.48078922,-19.48105487,-19.47495409,-19.4797608,-42.85529476,-42.85201607,-42.85414559,-19.47907341
20000404,-0.001994207,-0.1197719,12.54374784,-1,-19.78538631,-19.78496316,-19.78337841,-19.78581525,-67.26882788,-19.78475839,-19.78532114,-19.78500435,-19.78434123,-19.78523294,-19.78504196,-19.78519042,-19.78429291,-19.78442318,-19.78456782,-19.78553617,-19.78479083,-19.78460657,-19.78469823,-19.78502349,-19.78483569,-19.78461311,-19.78530137,-43.53067792,-19.78457798,-67.27473464,-19.7849873,-19.78640949,-19.78490728,-19.78498571,-19.78476452,-19.78563142,-67.26393887,-19.78538926,-43.52630007,-43.52766665,-19.78476432,-43.52601418,-19.78470145,-43.52537657,-19.78538027,-19.78368993,-19.78374232,-19.78621406,-19.78544401,-19.78410905,-19.78427594,-43.5275531,-19.7847404,-67.26731525,-19.78429064,-43.52265566,-19.78504589,-19.78505873,-19.7851033,-19.78445857,-19.78482414,-19.78486974,-67.26054676,-19.78491691,-43.52433026,-19.78496436,-19.78533776,-43.52666679,-19.7856692,-19.78557841,-43.52145372,-19.7838082,-19.78492615,-43.52893921,-19.78834183,-43.52667284,-19.78388315,-19.78538734,-19.78467404,-19.78451801,-19.78559698,-43.53307965,-114.7452662,-19.788028,-19.78684701,-43.52767825,-91.00096349,-43.52617057,-19.78825812,-43.52989213,-19.78599957,-43.53295225,-19.78761451,-19.78447761,-43.53273097,-43.53101143,-43.52776721,-19.78677959,-19.78733781,-19.78633717,-19.78508421,-19.78471728,-67.27345651,-43.52989213
